"";"sp_01";"sp_02";"sp_03";"sp_04";"sp_05";"sp_06";"sp_07";"sp_08";"sp_09";"sp_10";"sp_11";"sp_12";"sp_13";"sp_14";"sp_15";"sp_16";"sp_17";"sp_18";"sp_19";"sp_20";"enviro";"enviro2";"env";"site"
"21948";0;0;0;0;0;0;0;0;1;0;2;2;8;12;0;5;4;2;2;2;0,0225141118152806;-0,017820284309388;71,0822462104261;949
"21949";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;17;17;1;0,0504199315082392;0,0551506109173742;96,3986240560189;950
"21950";14;1;0;12;3;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0534937150980679;0,0671227086305687;2,12735126260668;951
"21951";0;0;0;0;0;0;0;0;1;0;0;4;16;13;1;2;1;0;2;0;0,0235425769595882;-0,0161238349681587;72,0152778318152;952
"21952";0;1;0;1;0;18;0;0;19;0;0;0;1;0;0;0;0;0;0;0;-0,0127953284794392;-0,0299766824757289;39,0492458594963;953
"21953";0;1;1;0;1;11;1;3;9;2;5;2;0;3;1;0;0;0;0;0;-0,00720290062914826;-0,0340206674791079;44,1227401373908;954
"21954";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;20;17;0;0,0469449449594755;0,043014479901622;93,2460890850052;955
"21955";0;0;0;0;0;0;0;0;1;1;1;2;3;2;3;4;3;8;10;2;0,0332554753387236;0,00364495537974703;80,8268951950595;956
"21956";0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;17;19;0;0,0296729910743814;-0,00443537512388876;77,5768374558538;957
"21957";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;5;15;18;0;0,0486839715100085;0,0489794656610126;94,8237475706264;958
"21958";1;0;1;2;2;18;1;0;14;0;1;0;0;0;0;0;0;0;0;0;-0,0284501390132046;-0,00670903917879278;24,847079324536;959
"21959";1;2;3;1;2;14;2;1;13;1;0;0;0;0;0;0;0;0;0;0;-0,0309765311625133;-0,00130422561945248;22,5551166106015;960
"21960";0;0;0;0;0;1;1;0;1;2;1;3;14;9;1;0;2;1;3;1;0,0208575878560551;-0,0203929564249289;69,5794347207993;961
"21961";0;0;0;0;0;0;0;0;0;2;0;3;0;2;1;1;1;18;12;0;0,0340691374075435;0,00560865941691511;81,565055786632;962
"21962";0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;1;18;15;1;0,039335366511943;0,0194683065028694;86,3426200114191;963
"21963";0;2;1;1;1;17;2;0;16;0;0;0;0;0;0;0;0;0;0;0;-0,0285268318986784;-0,00655171519614396;24,777502939105;964
"21964";0;0;2;0;0;15;0;2;18;1;1;0;0;0;0;0;1;0;0;0;-0,0204620518311607;-0,0207814375018416;32,0939344819635;965
"21965";2;0;2;1;3;12;2;0;12;1;2;0;1;1;1;0;0;0;0;0;-0,0213506438887331;-0,0194426245734535;31,2877968186513;966
"21966";0;1;0;0;0;18;3;1;14;1;1;1;0;0;0;0;0;0;0;0;-0,0157278055695403;-0,0269582180847163;36,3888797117397;967
"21967";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;17;19;1;0,0422227916971362;0,0279130630404771;88,9621147187427;968
"21968";8;1;4;6;4;11;0;1;4;1;0;0;0;0;0;0;0;0;0;0;-0,0447654111684296;0,0362755176226569;10,0457368418574;969
"21969";0;0;1;0;0;17;1;4;16;0;0;1;0;0;0;0;0;0;0;0;-0,0200501535915002;-0,0213827906467053;32,4676117859781;970
"21970";0;0;0;0;0;0;0;0;0;2;1;1;16;14;2;1;1;0;0;2;0,0181177739220497;-0,0242153895979091;67,0938540948555;971
"21971";0;0;1;1;0;0;1;0;2;1;1;2;15;13;1;0;0;1;1;0;0,0131582748343324;-0,0297630514027792;62,5945577397943;972
"21972";0;0;0;0;0;0;1;0;2;3;3;5;11;12;1;0;0;0;1;1;0,0124313972273833;-0,0304276685092931;61,9351286906749;973
"21973";0;1;1;0;0;16;0;0;21;0;0;0;0;1;0;0;0;0;0;0;-0,015297518256214;-0,0274397948261068;36,7792397271842;974
"21974";1;1;2;3;0;13;1;5;11;0;2;0;1;0;0;0;0;0;0;0;-0,0188772122982728;-0,0230284625341541;33,5317132994533;975
"21975";0;0;0;0;0;0;0;0;1;0;0;1;2;0;1;1;2;13;17;2;0,0370122718999844;0,0131088091988375;84,2350904131308;976
"21976";0;0;0;0;1;1;0;3;1;5;2;2;10;9;2;0;2;0;2;0;0,00268903676080683;-0,0356720073208514;53,0967830913141;977
"21977";0;0;0;0;0;0;0;0;0;0;0;0;18;15;1;2;0;1;1;2;0,0242934118684525;-0,0148373495267742;72,6964411325753;978
"21978";2;4;3;3;2;13;1;2;9;1;0;0;0;0;0;0;0;0;0;0;-0,0371699038140027;0,0138852951324924;16,936440509744;979
"21979";0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;13;18;1;0,0469529420533941;0,0430414132756903;93,2533441111445;980
"21980";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;17;16;2;0,0389957304329059;0,018514352110039;86,0344995046034;981
"21981";0;0;0;1;1;16;0;2;17;0;0;1;1;1;0;0;0;0;0;0;-0,0117018476321871;-0,0309441011507356;40,0412602350116;982
"21982";2;2;1;2;0;16;1;1;13;1;1;0;0;0;0;0;0;0;0;0;-0,0307150259270284;-0,00188494840008466;22,7923562051728;983
"21983";0;0;0;0;2;4;4;0;5;3;3;2;6;2;5;2;1;0;1;0;0,000750184699171301;-0,0359022022128115;51,3378413394094;984
"21984";0;0;0;0;0;19;0;1;18;0;0;1;0;1;0;0;0;0;0;0;-0,0136974290379053;-0,0291139191851231;38,2308531785384;985
"21985";14;0;1;8;3;9;0;1;3;0;0;0;0;1;0;0;0;0;0;0;-0,0476971265095486;0,0460262556903064;7,38606175873429;986
"21986";0;0;0;0;0;3;0;0;1;0;3;0;15;16;0;0;1;1;0;0;0,0095108548890573;-0,0327154294584722;59,2855898430571;987
"21987";16;2;0;12;1;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;-0,0548460113068426;0,072391578610559;0,900537567213178;988
"21988";0;0;2;0;3;9;2;3;9;0;1;1;6;3;0;1;0;0;0;0;-0,00380958141948946;-0,0353792187988762;47,2011858597398;989
"21989";0;1;1;1;0;18;2;2;14;0;0;1;0;0;0;0;0;0;0;0;-0,033144132457799;0,00369847541935685;20,5886517651379;990
"21990";1;0;0;1;1;14;0;0;10;3;3;1;2;2;1;0;0;1;0;0;-0,00272833041480458;-0,0356383290942988;48,1821052264422;991
"21991";6;1;2;8;1;13;0;1;6;1;0;0;1;0;0;0;0;0;0;0;-0,0447112835149764;0,0361012968430968;10,0948418723419;992
"21992";1;1;1;4;2;15;1;0;9;4;1;1;0;0;0;0;0;0;0;0;-0,0237463765697193;-0,0155504292996341;29,1143693961203;993
"21993";6;1;2;9;1;13;2;0;5;0;0;1;0;0;0;0;0;0;0;0;-0,0427287626357412;0,0298651824979169;11,893400317058;994
"21994";9;1;2;8;1;14;0;0;5;0;0;0;0;0;0;0;0;0;0;0;-0,054450823988412;0,0708382483143072;1,25905459281057;995
"21995";1;1;1;3;1;16;0;0;16;0;0;1;0;0;0;0;0;0;0;0;-0,0304375560692473;-0,00249575206705405;23,0440790299326;996
"21996";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;18;18;0;0,0381523470648691;0,0161813328081292;85,2693755179644;997
"21997";0;3;2;0;0;17;1;1;15;0;0;0;1;0;0;0;0;0;0;0;-0,0300614730436676;-0,00331480770458601;23,3852644916624;998
"21998";10;3;1;12;0;7;1;1;0;2;2;0;1;0;0;0;0;0;0;0;-0,0398048357358936;0,0211831251129121;14,5460096653551;999
"21999";1;0;2;1;3;11;0;1;11;2;1;1;1;1;1;2;0;1;0;0;-0,0140537777320315;-0,0287570018649168;37,9075708566234;1000
